  a,b,c,d,e,f,g,h,i,j,k
  3.122,-21.5019,63.0619,-0.186997,-0.195549,0.00855197,1,
  3.132,-21.4592,62.9359,-0.186624,-0.195161,0.00853687,1,
  3.142,-21.4165,62.8102,-0.186251,-0.194773,0.00852171,1,
  3.152,-21.374,62.6847,-0.18588,-0.194386,0.00850651,1,
  3.162,-21.3315,62.5594,-0.185508,-0.194,0.00849128,1,
  3.172,-21.2891,62.4344,-0.185138,-0.193614,0.008476,1,
  3.182,-21.2467,62.3097,-0.184768,-0.193229,0.0084607,1,
  3.192,-21.2045,62.1852,-0.184399,-0.192845,0.00844535,1,
  3.202,-21.1623,62.061,-0.184031,-0.192461,0.00842997,1,
  3.212,-21.1202,61.937,-0.183664,-0.192078,0.00841456,1,
  3.222,-21.0782,61.8133,-0.183297,-0.191696,0.00839913,1,
  3.232,-21.0362,61.6898,-0.182931,-0.191314,0.00838367,1,
  3.242,-20.9943,61.5665,-0.182565,-0.190934,0.0083682,1,
  3.252,-20.9525,61.4435,-0.182201,-0.190554,0.00835272,1,
  3.262,-20.9108,61.3207,-0.181837,-0.190174,0.0083372,1,
  3.272,-20.8692,61.1982,-0.181474,-0.189796,0.00832168,1,
  3.282,-20.8276,61.076,-0.181111,-0.189418,0.00830615,1,
  3.292,-20.7861,60.9539,-0.18075,-0.18904,0.00829059,1,
  3.302,-20.7447,60.8322,-0.180389,-0.188664,0.00827504,1,
  3.312,-20.7034,60.7106,-0.180028,-0.188288,0.00825946,1,
  3.322,-20.6622,60.5893,-0.179669,-0.187913,0.00824388,1,
  3.332,-20.621,60.4683,-0.17931,-0.187538,0.0082283,1,
  3.342,-20.5799,60.3475,-0.178952,-0.187165,0.00821273,1,
  3.352,-20.5389,60.2269,-0.178594,-0.186792,0.00819713,1,
  3.362,-20.4979,60.1066,-0.178238,-0.186419,0.00818154,1,
  3.372,-20.4571,59.9865,-0.177882,-0.186048,0.00816595,1,
  3.382,-20.4163,59.8666,-0.177526,-0.185677,0.00815038,1,
  3.392,-20.3756,59.747,-0.177172,-0.185307,0.0081348,1,
  3.402,-20.335,59.6276,-0.176818,-0.184937,0.00811922,1,
  3.412,-20.2944,59.5085,-0.176465,-0.184568,0.00810364,1,
  3.422,-20.2539,59.3896,-0.176112,-0.1842,0.00808807,1,
  3.432,-20.2135,59.271,-0.17576,-0.183833,0.00807251,1,
  3.442,-20.1732,59.1525,-0.175409,-0.183466,0.00805696,1,
  3.452,-20.133,59.0344,-0.175059,-0.1831,0.0080414,1,
